"2018-05-12 20:06:38","2018-05-12 20:06:38",0.149
"2018-05-12 20:06:38","2018-05-12 20:06:38",0.149
"2018-05-12 20:06:38","2018-05-12 20:06:38",0.151
"2018-05-12 20:06:38","2018-05-12 20:06:38",0.146
"2018-05-12 20:06:38","2018-05-12 20:06:38",0.158
"2018-05-12 20:06:38","2018-05-12 20:06:39",0.186
"2018-05-12 20:06:39","2018-05-12 20:06:39",0.136
"2018-05-12 20:06:39","2018-05-12 20:06:39",0.167
"2018-05-12 20:06:39","2018-05-12 20:06:39",0.173
"2018-05-12 20:06:39","2018-05-12 20:06:39",0.142
"2018-05-12 20:06:39","2018-05-12 20:06:39",0.166
"2018-05-12 20:06:39","2018-05-12 20:06:40",0.17
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.142
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.168
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.138
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.145
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.145
"2018-05-12 20:06:40","2018-05-12 20:06:40",0.142
"2018-05-12 20:06:40","2018-05-12 20:06:41",0.181
"2018-05-12 20:06:41","2018-05-12 20:06:41",0.155
"2018-05-12 20:06:41","2018-05-12 20:06:41",0.161
"2018-05-12 20:06:41","2018-05-12 20:06:41",0.156
"2018-05-12 20:06:41","2018-05-12 20:06:41",0.166
"2018-05-12 20:06:41","2018-05-12 20:06:41",0.188
"2018-05-12 20:06:41","2018-05-12 20:06:42",0.138
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.153
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.172
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.153
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.146
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.145
"2018-05-12 20:06:42","2018-05-12 20:06:42",0.168
"2018-05-12 20:06:42","2018-05-12 20:06:43",0.17
"2018-05-12 20:06:43","2018-05-12 20:06:43",0.143
"2018-05-12 20:06:43","2018-05-12 20:06:43",0.179
"2018-05-12 20:06:43","2018-05-12 20:06:43",0.135
"2018-05-12 20:06:43","2018-05-12 20:06:43",0.139
"2018-05-12 20:06:43","2018-05-12 20:06:43",0.165
"2018-05-12 20:06:43","2018-05-12 20:06:44",0.128
"2018-05-12 20:06:44","2018-05-12 20:06:44",0.148
"2018-05-12 20:06:44","2018-05-12 20:06:44",0.151
"2018-05-12 20:06:44","2018-05-12 20:06:44",0.193
"2018-05-12 20:06:44","2018-05-12 20:06:44",0.176
"2018-05-12 20:06:44","2018-05-12 20:06:44",0.143
"2018-05-12 20:06:44","2018-05-12 20:06:45",0.162
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.138
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.152
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.15
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.131
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.168
"2018-05-12 20:06:45","2018-05-12 20:06:45",0.137
"2018-05-12 20:06:45","2018-05-12 20:06:46",0.136
"2018-05-12 20:06:46","2018-05-12 20:06:46",0.15
"2018-05-12 20:06:46","2018-05-12 20:06:46",0.15
"2018-05-12 20:06:46","2018-05-12 20:06:46",0.142
"2018-05-12 20:06:46","2018-05-12 20:06:46",0.21
"2018-05-12 20:06:46","2018-05-12 20:06:46",0.126
"2018-05-12 20:06:46","2018-05-12 20:06:47",0.404
"2018-05-12 20:06:47","2018-05-12 20:06:47",0.142
"2018-05-12 20:06:47","2018-05-12 20:06:47",0.171
"2018-05-12 20:06:47","2018-05-12 20:06:47",0.131
"2018-05-12 20:06:47","2018-05-12 20:06:47",0.143
"2018-05-12 20:06:47","2018-05-12 20:06:47",0.179
"2018-05-12 20:06:47","2018-05-12 20:06:48",0.149
"2018-05-12 20:06:48","2018-05-12 20:06:48",0.154
"2018-05-12 20:06:48","2018-05-12 20:06:48",0.203
"2018-05-12 20:06:48","2018-05-12 20:06:48",0.155
"2018-05-12 20:06:48","2018-05-12 20:06:48",0.205
"2018-05-12 20:06:48","2018-05-12 20:06:49",0.207
"2018-05-12 20:06:49","2018-05-12 20:06:49",0.145
"2018-05-12 20:06:49","2018-05-12 20:06:49",0.169
"2018-05-12 20:06:49","2018-05-12 20:06:49",0.139
"2018-05-12 20:06:49","2018-05-12 20:06:49",0.173
"2018-05-12 20:06:49","2018-05-12 20:06:49",0.195
"2018-05-12 20:06:49","2018-05-12 20:06:50",0.17
"2018-05-12 20:06:50","2018-05-12 20:06:50",0.154
"2018-05-12 20:06:50","2018-05-12 20:06:50",0.177
"2018-05-12 20:06:50","2018-05-12 20:06:50",0.18
"2018-05-12 20:06:50","2018-05-12 20:06:50",0.162
"2018-05-12 20:06:50","2018-05-12 20:06:50",0.13
"2018-05-12 20:06:50","2018-05-12 20:06:51",0.182
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.151
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.161
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.15
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.137
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.174
"2018-05-12 20:06:51","2018-05-12 20:06:51",0.163
"2018-05-12 20:06:51","2018-05-12 20:06:52",0.171
"2018-05-12 20:06:52","2018-05-12 20:06:52",0.137
"2018-05-12 20:06:52","2018-05-12 20:06:52",0.197
"2018-05-12 20:06:52","2018-05-12 20:06:52",0.183
"2018-05-12 20:06:52","2018-05-12 20:06:52",0.193
"2018-05-12 20:06:52","2018-05-12 20:06:52",0.141
"2018-05-12 20:06:52","2018-05-12 20:06:53",0.15
"2018-05-12 20:06:53","2018-05-12 20:06:53",0.152
"2018-05-12 20:06:53","2018-05-12 20:06:53",0.155
"2018-05-12 20:06:53","2018-05-12 20:06:53",0.147
"2018-05-12 20:06:53","2018-05-12 20:06:53",0.231
"2018-05-12 20:06:53","2018-05-12 20:06:53",0.153
"2018-05-12 20:06:53","2018-05-12 20:06:54",0.145
"2018-05-12 20:06:54","2018-05-12 20:06:54",0.177
"2018-05-12 20:06:54","2018-05-12 20:06:54",0.22
"2018-05-12 20:06:54","2018-05-12 20:06:54",0.147
"2018-05-12 20:06:54","2018-05-12 20:06:54",0.13
"2018-05-12 20:06:54","2018-05-12 20:06:54",0.149
"2018-05-12 20:06:54","2018-05-12 20:06:55",0.154
"2018-05-12 20:06:55","2018-05-12 20:06:55",0.159
"2018-05-12 20:06:55","2018-05-12 20:06:55",0.159
"2018-05-12 20:06:55","2018-05-12 20:06:55",0.168
"2018-05-12 20:06:55","2018-05-12 20:06:55",0.177
"2018-05-12 20:06:55","2018-05-12 20:06:55",0.151
"2018-05-12 20:06:55","2018-05-12 20:06:56",0.145
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.146
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.203
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.145
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.138
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.17
"2018-05-12 20:06:56","2018-05-12 20:06:56",0.137
"2018-05-12 20:06:56","2018-05-12 20:06:57",0.137
"2018-05-12 20:06:57","2018-05-12 20:06:57",0.153
"2018-05-12 20:06:57","2018-05-12 20:06:57",0.138
"2018-05-12 20:06:57","2018-05-12 20:06:57",0.172
"2018-05-12 20:06:57","2018-05-12 20:06:57",0.143
"2018-05-12 20:06:57","2018-05-12 20:06:57",0.136
"2018-05-12 20:06:57","2018-05-12 20:06:58",0.131
"2018-05-12 20:06:58","2018-05-12 20:06:58",0.38
"2018-05-12 20:06:58","2018-05-12 20:06:58",0.151
"2018-05-12 20:06:58","2018-05-12 20:06:58",0.146
"2018-05-12 20:06:58","2018-05-12 20:06:58",0.222
"2018-05-12 20:06:58","2018-05-12 20:06:59",0.168
"2018-05-12 20:06:59","2018-05-12 20:06:59",0.2
"2018-05-12 20:06:59","2018-05-12 20:06:59",0.164
"2018-05-12 20:06:59","2018-05-12 20:06:59",0.143
